TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,TransactionSize,Target
26.1,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.72,Dewasa Muda,Sedikit,2
436.77,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.69,Remaja,Sedang,3
292.38,,Baltimore,ATM,68.0,Doctor,224.0,1.0,5803.89,Lansia,Sedang,1
25.29,Debit,Miami,Online,50.0,,125.0,1.0,5374.69,Dewasa,Sedikit,2
123.34999999999998,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,Dewasa Muda,Sedikit,1
139.52,Debit,Portland,Branch,23.0,Student,30.999999999999996,1.0,1570.22,Remaja,Sedikit,0
51.2,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6,Remaja,Sedikit,0
161.38,Credit,Colorado Springs,Online,24.0,Student,101.0,1.0,3900.3399999999997,Remaja,Sedikit,1
2.51,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,Lansia,Sedikit,1
22.62,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,Lansia,Sedikit,0
126.83000000000001,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,Dewasa,Sedikit,1
46.6,Debit,Detroit,Online,55.0,Doctor,68.00000000000001,1.0,1562.9,Dewasa,Sedikit,3
243.8,Debit,San Francisco,Branch,57.0,Doctor,48.0,1.0,13732.81,Dewasa,Sedang,0
231.51,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,Dewasa,Sedang,2
175.05,Debit,,Online,39.0,Engineer,34.0,1.0,1447.35,Dewasa Muda,Sedikit,0
762.74,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.1,Lansia,Sedang,3
34.03,Debit,Los Angeles,Branch,57.0,Engineer,37.99999999999999,1.0,3077.2,Dewasa,Sedikit,3
15.950000000000001,Debit,Raleigh,Branch,25.0,Student,52.00000000000001,1.0,1983.0,Remaja,Sedikit,0
101.51,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,Dewasa,Sedikit,0
309.42,Debit,Fresno,Branch,27.0,Engineer,42.00000000000001,1.0,8564.46,Dewasa Muda,Sedang,3
257.6,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,Dewasa,Sedang,3
746.78,Credit,,Branch,21.0,Student,64.0,1.0,1699.81,Remaja,Sedang,0
82.01,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46,Remaja,Sedikit,0
476.99,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.48,Remaja,Sedang,0
320.11,Debit,El Paso,Branch,23.0,Student,130.0,1.0,4076.4799999999996,Remaja,Sedang,3
333.39,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,Lansia,Sedang,2
10.3,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,Dewasa,Sedikit,3
416.55,Debit,Oklahoma City,Online,33.0,Engineer,73.0,1.0,922.9599999999999,Dewasa Muda,Sedang,2
98.95,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,Lansia,Sedikit,2
18.14,Credit,Milwaukee,ATM,58.0,Retired,48.0,1.0,6020.85,Dewasa,Sedikit,2
215.13,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.6899999999996,Dewasa,Sedang,1
218.57,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,Lansia,Sedang,2
341.88,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,Dewasa,Sedang,1
691.92,Debit,Boston,Online,19.0,Student,61.00000000000001,1.0,1084.65,Remaja,Sedang,1
50.43,Debit,San Jose,Branch,32.0,Doctor,51.00000000000001,1.0,9794.26,Dewasa Muda,Sedikit,0
440.43,Debit,Colorado Springs,Branch,78.0,Retired,22.999999999999996,1.0,5123.24,Lansia,Sedang,1
299.03,Debit,Columbus,Branch,39.0,Engineer,52.00000000000001,1.0,1381.28,Dewasa Muda,Sedang,1
1.98,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,Lansia,Sedikit,0
173.45,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,Dewasa Muda,Sedikit,2
438.76,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,Remaja,Sedang,0
519.62,Credit,Washington,Online,71.0,Retired,40.0,1.0,4159.33,Lansia,Sedang,0
738.68,Debit,Chicago,Online,50.0,Doctor,123.99999999999999,1.0,14352.33,Dewasa,Sedang,1
151.14,Debit,Memphis,Online,64.0,Retired,37.99999999999999,1.0,2156.54,Lansia,Sedikit,2
75.77,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,Dewasa,Sedikit,1
444.52,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,Dewasa Muda,Sedang,2
5.29,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,Dewasa,Sedikit,3
97.63,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,Dewasa,Sedikit,2
256.95,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,Dewasa Muda,Sedang,0
734.86,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,Dewasa,Sedang,1
84.28,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,Dewasa Muda,Sedikit,2
202.49,Credit,Virginia Beach,ATM,48.0,Engineer,69.00000000000001,1.0,7447.099999999999,Dewasa,Sedang,0
154.99,Debit,Mesa,Branch,25.0,Student,53.00000000000001,1.0,1419.31,Remaja,Sedikit,2
481.53,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,Dewasa,Sedang,1
172.92,Debit,Miami,Online,20.0,Student,212.0,1.0,416.37,Remaja,Sedikit,2
275.59,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,Dewasa,Sedang,2
207.2,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.9400000000005,Dewasa,Sedang,1
136.82,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,Dewasa Muda,Sedikit,1
26.3,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,Dewasa Muda,Sedikit,0
319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.00000000000001,1.0,2366.3,Dewasa Muda,Sedang,0
182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,Dewasa,Sedikit,3
716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,Dewasa,Sedang,1
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,Lansia,Sedang,3
79.77,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,Lansia,Sedikit,0
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,Dewasa,Sedang,0
200.19,Credit,San Antonio,Branch,52.0,Retired,107.99999999999999,1.0,4389.96,Dewasa,Sedang,0
297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,Lansia,Sedang,3
345.86,,Omaha,ATM,51.0,Retired,145.0,1.0,1504.64,Dewasa,Sedang,2
343.88,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,Lansia,Sedang,2
16.52,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999999,Remaja,Sedikit,1
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,Dewasa,Sedikit,2
36.12,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.03,Remaja,Sedikit,3
354.91,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.5500000000006,Lansia,Sedang,1
38.41,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,Dewasa Muda,Sedikit,1
53.52,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,Dewasa,Sedikit,0
13.3,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,Remaja,Sedikit,0
189.65,Debit,Charlotte,ATM,21.0,Student,60.00000000000001,1.0,8457.09,Remaja,Sedikit,1
255.32,Debit,Baltimore,ATM,80.0,Retired,26.999999999999996,1.0,6290.62,Lansia,Sedang,1
230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,Dewasa,Sedang,2
237.74,Debit,Tucson,ATM,61.0,Doctor,151.99999999999997,1.0,11795.12,Lansia,Sedang,0
512.76,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,Dewasa,Sedang,3
151.37,Debit,Baltimore,ATM,54.0,Engineer,53.00000000000001,1.0,8356.08,Dewasa,Sedikit,1
85.01,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,Remaja,Sedikit,0
444.47,Debit,San Jose,Online,57.0,Retired,61.00000000000001,1.0,6062.94,Dewasa,Sedang,0
55.98,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,Remaja,Sedikit,3
54.91,Credit,Columbus,ATM,41.0,Engineer,275.0,1.0,7927.2699999999995,Dewasa,Sedikit,1
393.74,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,Dewasa Muda,Sedang,1
58.94,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,Dewasa Muda,Sedikit,2
515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,Dewasa Muda,Sedang,1
332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,Dewasa,Sedang,1
177.94,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999998,Remaja,Sedikit,2
68.68,Debit,Sacramento,,49.0,Engineer,141.0,1.0,4718.51,Dewasa,Sedikit,0
240.03,Debit,Atlanta,Online,33.0,Engineer,30.999999999999996,1.0,7807.73,Dewasa Muda,Sedang,1
168.34,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,Lansia,Sedikit,2
474.77,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,Dewasa,Sedang,1
451.7,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,Dewasa Muda,Sedang,1
243.84999999999997,Debit,Omaha,Branch,39.0,Engineer,43.0,1.0,4576.78,Dewasa Muda,Sedang,2
5.76,Debit,Houston,Branch,38.0,,164.0,1.0,5859.79,Dewasa Muda,Sedikit,3
435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,Dewasa,Sedang,0
127.78,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.66,Remaja,Sedikit,2
23.14,Credit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,Dewasa,Sedikit,2
545.87,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,Dewasa Muda,Sedang,2
21.21,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,Dewasa,Sedikit,2
423.53,Credit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,Dewasa,Sedang,3
142.1,Credit,San Francisco,Online,18.0,,109.0,1.0,1545.64,Remaja,Sedikit,0
114.15,Debit,Atlanta,ATM,19.0,Student,52.00000000000001,1.0,1612.4,Remaja,Sedikit,1
275.98,Credit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,Lansia,Sedang,0
590.68,Debit,Washington,Branch,27.0,Student,22.999999999999996,1.0,852.1999999999999,Dewasa Muda,Sedang,0
152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,Dewasa,Sedikit,0
395.77,Credit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,Dewasa,Sedang,3
615.16,Debit,Boston,Online,26.0,Student,140.0,1.0,214.61,Dewasa Muda,Sedang,1
207.82,Credit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02,Remaja,Sedang,3
220.52,Debit,Seattle,ATM,57.0,Retired,151.99999999999997,1.0,1793.09,Dewasa,Sedang,0
281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,Dewasa Muda,Sedang,2
57.91,Credit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,Dewasa,Sedikit,0
30.48,Credit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,Dewasa Muda,Sedikit,0
424.47,Debit,Oklahoma City,Online,22.0,Student,116.00000000000001,1.0,5491.55,Remaja,Sedang,2
228.4,Debit,Omaha,ATM,67.0,Doctor,116.00000000000001,1.0,9598.43,Lansia,Sedang,2
67.17,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,Lansia,Sedikit,0
284.89,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,Dewasa,Sedang,1
118.69,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.3399999999999,Dewasa Muda,Sedikit,2
221.33,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.43,Dewasa Muda,Sedang,2
252.31,Credit,Seattle,ATM,26.0,Student,172.0,1.0,1584.6,Dewasa Muda,Sedang,0
58.85,Credit,Milwaukee,Online,71.0,Retired,115.0,1.0,1789.8,Lansia,Sedikit,2
194.68,Debit,Memphis,Online,32.0,Doctor,165.0,1.0,14494.18,Dewasa Muda,Sedikit,2
433.53,Debit,Philadelphia,Branch,38.0,Doctor,231.0,1.0,6368.32,Dewasa Muda,Sedang,2
178.26,Debit,Oklahoma City,ATM,59.0,Retired,59.00000000000001,1.0,1137.13,Dewasa,Sedikit,2
237.0,Debit,Tucson,Online,49.0,Doctor,115.0,1.0,14021.4,Dewasa,Sedang,0
347.63,Credit,Chicago,Online,25.0,Student,272.0,1.0,1400.04,Remaja,Sedang,1
517.68,Debit,Omaha,ATM,31.0,Doctor,24.0,1.0,11305.81,Dewasa Muda,Sedang,2
36.25,Debit,Tucson,Branch,52.0,Doctor,75.99999999999999,1.0,193.06,Dewasa,Sedikit,0
46.53,Debit,San Francisco,ATM,42.0,Engineer,34.0,1.0,4468.12,Dewasa,Sedikit,0
207.47,Debit,Miami,ATM,53.0,Doctor,12.0,1.0,1688.9,Dewasa,Sedang,2
199.7,Debit,Indianapolis,ATM,43.0,Engineer,285.0,1.0,7574.449999999999,Dewasa,Sedikit,3
307.89,Credit,Nashville,Online,62.0,Retired,90.0,1.0,2637.55,Lansia,Sedang,2
20.06,Debit,Memphis,ATM,27.0,Student,144.0,1.0,445.21,Dewasa Muda,Sedikit,2
236.57,Debit,Sacramento,ATM,79.0,Retired,112.0,1.0,3488.77,Lansia,Sedang,0
0.32,Debit,Boston,ATM,39.0,Engineer,136.0,1.0,7158.58,Dewasa Muda,Sedikit,1
14.28,Debit,Phoenix,ATM,23.0,Student,81.0,1.0,1597.51,Remaja,Sedikit,2
232.35,Credit,Atlanta,Branch,33.0,Engineer,153.0,1.0,4186.25,Dewasa Muda,Sedang,1
317.53,Debit,Miami,Online,44.0,Engineer,104.0,1.0,6237.68,Dewasa,Sedang,2
74.67,Debit,Indianapolis,ATM,43.0,Engineer,283.0,1.0,3449.35,Dewasa,Sedikit,3
65.01,Credit,Austin,Online,29.0,Doctor,67.0,1.0,10235.19,Dewasa Muda,Sedikit,1
0.45,Debit,Kansas City,Branch,34.0,Engineer,172.0,1.0,8670.23,Dewasa Muda,Sedikit,3
364.13,Debit,Fort Worth,ATM,63.0,Doctor,61.00000000000001,1.0,8198.0,Lansia,Sedang,3
222.66,Debit,Detroit,Online,39.0,Doctor,88.0,1.0,14466.38,Dewasa Muda,Sedang,3
638.24,Debit,Phoenix,Branch,48.0,Engineer,64.0,1.0,5695.78,Dewasa,Sedang,2
241.21,Debit,Omaha,ATM,31.0,Engineer,107.99999999999999,1.0,1220.86,Dewasa Muda,Sedang,2
171.16,Debit,New York,Online,51.0,Retired,42.00000000000001,1.0,6126.5,Dewasa,Sedikit,2
37.65,Credit,San Jose,Online,27.0,Student,109.0,1.0,411.78,Dewasa Muda,Sedikit,0
25.77,Debit,Memphis,Online,68.0,Retired,18.0,1.0,4331.54,Lansia,Sedikit,2
789.8,Debit,Jacksonville,ATM,40.0,Doctor,94.0,1.0,13948.09,Dewasa Muda,Sedang,3
806.97,Debit,Seattle,Online,25.0,Student,11.0,1.0,102.2,Remaja,Banyak,0
364.81,Debit,Charlotte,Online,25.0,Student,53.00000000000001,1.0,1145.23,Remaja,Sedang,1
490.82,Debit,Kansas City,ATM,26.0,Engineer,114.0,1.0,8704.27,Dewasa Muda,Sedang,3
311.28,Debit,Atlanta,Branch,49.0,Doctor,198.0,1.0,135.96,Dewasa,Sedang,1
85.03,Debit,San Diego,ATM,51.0,Retired,48.0,1.0,4597.57,Dewasa,Sedikit,0
307.75,Debit,Detroit,Branch,64.0,Doctor,63.0,1.0,1061.58,Lansia,Sedang,3
333.67,Debit,Fort Worth,Online,36.0,Engineer,68.00000000000001,1.0,9238.08,Dewasa Muda,Sedang,3
372.08,Debit,Houston,Branch,66.0,Doctor,63.0,1.0,13330.74,Lansia,Sedang,3
502.9,Credit,Fresno,Online,26.0,Student,141.0,1.0,341.24,Dewasa Muda,Sedang,3
103.81,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,1.0,7044.63,Dewasa Muda,Sedikit,2
69.43,Debit,Las Vegas,ATM,30.0,Engineer,162.0,1.0,9281.85,Dewasa Muda,Sedikit,3
110.4,Credit,San Diego,ATM,56.0,Doctor,61.99999999999999,1.0,8639.36,Dewasa,Sedikit,0
275.65,Credit,Atlanta,Branch,28.0,Engineer,14.0,1.0,4957.57,Dewasa Muda,Sedang,1
251.8,Debit,Mesa,ATM,62.0,Doctor,102.0,1.0,11796.66,Lansia,Sedang,2
334.07,Debit,New York,Branch,59.0,Engineer,200.00000000000003,1.0,7306.79,Dewasa,Sedang,2
52.44,Debit,Raleigh,Online,27.0,Student,87.0,1.0,3157.75,Dewasa Muda,Sedikit,0
141.37,Debit,Denver,Online,46.0,Engineer,77.0,1.0,1019.7699999999999,Dewasa,Sedikit,1
211.7,Credit,Chicago,Online,50.0,Doctor,205.0,1.0,12272.78,Dewasa,Sedang,1
308.23,Debit,Las Vegas,ATM,60.0,Retired,22.999999999999996,1.0,4150.63,Dewasa,Sedang,3
111.41,Debit,Chicago,Branch,21.0,Student,181.0,1.0,1204.11,Remaja,Sedikit,1
675.49,Debit,Charlotte,ATM,61.0,Retired,159.0,1.0,1892.9999999999998,Lansia,Sedang,1
29.72,Debit,San Antonio,ATM,26.0,Student,37.99999999999999,1.0,1059.62,Dewasa Muda,Sedikit,0
301.73,Debit,Tucson,Online,67.0,Doctor,163.0,1.0,990.7399999999999,Lansia,Sedang,0
294.61,Debit,Omaha,Branch,60.0,Retired,74.0,1.0,7375.59,Dewasa,Sedang,2
106.43,Credit,Phoenix,ATM,52.0,Engineer,164.0,1.0,9403.12,Dewasa,Sedikit,2
381.52,Debit,Seattle,Online,36.0,Doctor,79.0,1.0,5798.92,Dewasa Muda,Sedang,0
5.66,Debit,Fresno,Branch,40.0,Engineer,33.0,1.0,5434.64,Dewasa Muda,Sedikit,3
209.09,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,1.0,9100.81,Dewasa,Sedang,0
521.81,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,1.0,4750.96,Dewasa,Sedang,0
588.36,Debit,Charlotte,Online,33.0,Engineer,134.0,1.0,8434.99,Dewasa Muda,Sedang,1
146.67,Debit,Albuquerque,Online,20.0,Student,273.0,1.0,1569.75,Remaja,Sedikit,1
57.34,Debit,Atlanta,Online,27.0,Student,81.0,1.0,1100.64,Dewasa Muda,Sedikit,1
294.77,Debit,Philadelphia,Online,77.0,Retired,101.0,1.0,2272.17,Lansia,Sedang,2
881.32,,El Paso,Online,31.0,Engineer,59.00000000000001,1.0,2287.93,Dewasa Muda,Banyak,3
162.59,Debit,Indianapolis,Branch,64.0,Retired,18.999999999999996,1.0,7104.83,Lansia,Sedikit,3
56.15,Debit,Nashville,Branch,31.0,Doctor,77.0,1.0,13265.92,Dewasa Muda,Sedikit,2
524.55,Debit,El Paso,ATM,39.0,Doctor,175.0,1.0,8292.75,Dewasa Muda,Sedang,3
535.4,Debit,San Diego,Branch,23.0,Student,110.0,1.0,651.8399999999999,Remaja,Sedang,0
56.84,Debit,Raleigh,ATM,45.0,Engineer,185.0,1.0,7977.78,Dewasa,Sedikit,0
135.94,Debit,Houston,Branch,71.0,Retired,258.0,1.0,4710.21,Lansia,Sedikit,3
47.1,Credit,Washington,Branch,42.0,Doctor,178.0,1.0,6308.07,Dewasa,Sedikit,0
124.05,Credit,Albuquerque,Branch,61.0,Doctor,220.0,1.0,7009.54,Lansia,Sedikit,1
802.89,Debit,Chicago,ATM,19.0,Student,175.0,1.0,1973.63,Remaja,Banyak,1
193.16,Debit,Charlotte,ATM,64.0,Retired,109.0,1.0,2304.56,Lansia,Sedikit,1
541.52,Credit,Indianapolis,Branch,48.0,Engineer,161.0,1.0,6087.24,Dewasa,Sedang,3
20.17,Debit,San Antonio,ATM,77.0,Retired,86.0,1.0,3869.3699999999994,Lansia,Sedikit,0
35.98,Credit,Nashville,Branch,40.0,Doctor,133.0,1.0,11147.34,Dewasa Muda,Sedikit,2
273.24,Debit,Fresno,Branch,51.0,Retired,173.0,1.0,2202.21,Dewasa,Sedang,3
663.45,Debit,Albuquerque,ATM,67.0,Retired,147.0,1.0,5897.29,Lansia,Sedang,1
343.86,Debit,Charlotte,Branch,57.0,Engineer,70.0,1.0,3278.65,Dewasa,Sedang,1
75.43,Debit,Fresno,ATM,77.0,Retired,266.0,1.0,1441.86,Lansia,Sedikit,3
414.64,,Mesa,Branch,32.0,Doctor,74.0,1.0,7253.22,Dewasa Muda,Sedang,2
86.79,Debit,Fort Worth,Branch,33.0,Doctor,166.0,1.0,8795.37,Dewasa Muda,Sedikit,3
14.1,Debit,Louisville,Branch,45.0,Engineer,73.0,1.0,6949.21,Dewasa,Sedikit,2
63.330000000000005,Credit,Louisville,Branch,23.0,Student,123.99999999999999,1.0,792.33,Remaja,Sedikit,2
606.27,Debit,Louisville,Branch,29.0,Doctor,42.00000000000001,1.0,9668.78,Dewasa Muda,Sedang,2
4.47,Debit,Baltimore,Branch,27.0,Student,132.0,1.0,1381.75,Dewasa Muda,Sedikit,1
289.01,Debit,Miami,Online,66.0,Retired,96.0,1.0,4226.26,Lansia,Sedang,2
338.69,Debit,Virginia Beach,Branch,18.0,Student,169.0,1.0,1137.89,Remaja,Sedang,0
97.73,Debit,Sacramento,Branch,69.0,Doctor,156.0,1.0,7885.209999999999,Lansia,Sedikit,0
27.61,Credit,Fort Worth,ATM,54.0,Retired,26.0,1.0,3679.64,Dewasa,Sedikit,3
284.17,Debit,Memphis,ATM,51.0,Retired,189.0,1.0,3479.56,Dewasa,Sedang,2
76.21,Debit,Los Angeles,Branch,22.0,Student,69.00000000000001,1.0,664.9299999999998,Remaja,Sedikit,3
584.51,Debit,Denver,ATM,74.0,Retired,75.99999999999999,1.0,3254.56,Lansia,Sedang,1
432.18,Debit,Las Vegas,Branch,18.0,Student,162.0,1.0,678.8299999999999,Remaja,Sedang,3
134.55,Debit,San Jose,Online,59.0,Doctor,165.0,1.0,14852.42,Dewasa,Sedikit,0
61.66,Debit,Sacramento,ATM,26.0,Student,86.0,1.0,5705.4,Dewasa Muda,Sedikit,0
12.35,Debit,Fresno,Branch,25.0,Student,22.0,1.0,1846.85,Remaja,Sedikit,3
213.25,Debit,San Francisco,Branch,25.0,Student,63.0,1.0,677.7899999999998,Remaja,Sedang,0
34.93,Debit,Columbus,Branch,31.0,Engineer,72.0,1.0,2810.37,Dewasa Muda,Sedikit,1
335.68,Debit,Tucson,Online,24.0,Student,142.0,1.0,1188.95,Remaja,Sedang,0
423.96,Debit,San Diego,ATM,43.0,Doctor,75.0,1.0,8374.38,Dewasa,Sedang,0
220.82,Debit,Louisville,Branch,42.0,Engineer,30.999999999999996,1.0,4298.13,Dewasa,Sedang,2
717.36,Credit,,Online,22.0,Student,138.0,1.0,514.88,Remaja,Sedang,0
406.12,Debit,Houston,ATM,42.0,Doctor,106.0,1.0,10501.53,Dewasa,Sedang,3
427.83,Debit,Phoenix,ATM,47.0,Engineer,29.000000000000004,1.0,3293.06,Dewasa,Sedang,2
416.62,Credit,Baltimore,Online,26.0,Student,67.0,1.0,9700.9,Dewasa Muda,Sedang,1
21.9,Debit,Phoenix,ATM,28.0,Student,30.0,1.0,1052.27,Dewasa Muda,Sedikit,2
393.68,Debit,San Diego,ATM,55.0,Doctor,141.0,1.0,10135.88,Dewasa,Sedang,0
281.91,Debit,Denver,Branch,25.0,Student,269.0,1.0,225.53,Remaja,Sedang,1
239.85,Debit,Tucson,ATM,70.0,Retired,50.00000000000001,1.0,1477.63,Lansia,Sedang,0
237.84,Debit,Nashville,Branch,26.0,Student,16.0,1.0,8932.39,Dewasa Muda,Sedang,2
459.29,Credit,Kansas City,Online,64.0,Retired,109.0,1.0,1006.12,Lansia,Sedang,3
196.49,Debit,Oklahoma City,Branch,41.0,Engineer,65.0,1.0,7516.560000000001,Dewasa,Sedikit,2
344.87,Debit,Houston,Branch,58.0,Retired,25.000000000000004,1.0,7447.44,Dewasa,Sedang,3
129.62,Credit,San Jose,ATM,23.0,Student,123.99999999999999,1.0,620.28,Remaja,Sedikit,0
16.53,Debit,Houston,ATM,21.0,Student,220.0,1.0,707.95,Remaja,Sedikit,3
277.02,Credit,Denver,ATM,46.0,Doctor,227.0,1.0,8586.38,Dewasa,Sedang,1
13.02,Debit,Charlotte,Branch,51.0,Doctor,42.00000000000001,1.0,6076.45,Dewasa,Sedikit,1
199.02,Debit,Memphis,ATM,22.0,Student,185.0,1.0,793.6299999999999,Remaja,Sedikit,2
684.5,Debit,Fort Worth,Branch,29.0,Doctor,75.99999999999999,1.0,6258.63,Dewasa Muda,Sedang,3
45.92,Debit,Nashville,ATM,26.0,Student,22.999999999999996,1.0,544.56,Dewasa Muda,Sedikit,2
761.73,Debit,Columbus,ATM,19.0,Student,26.999999999999996,1.0,151.28,Remaja,Sedang,1
331.38,Debit,Miami,ATM,42.0,Engineer,122.0,1.0,844.5499999999998,Dewasa,Sedang,2
602.8,Debit,Baltimore,Branch,60.0,Retired,173.0,1.0,7417.69,Dewasa,Sedang,1
64.12,Credit,Indianapolis,Branch,57.0,Doctor,222.0,1.0,1029.09,Dewasa,Sedikit,3
57.38,Debit,Kansas City,Online,28.0,Student,86.0,1.0,899.5199999999999,Dewasa Muda,Sedikit,3
94.64,Credit,New York,ATM,28.0,Student,144.0,1.0,586.76,Dewasa Muda,Sedikit,2
155.56,Credit,Austin,Branch,19.0,Student,64.0,1.0,129.79,Remaja,Sedikit,1
301.39,Credit,Denver,Online,47.0,Doctor,104.0,1.0,10548.58,Dewasa,Sedang,1
136.31,Debit,Nashville,Online,74.0,Retired,65.0,1.0,4384.95,Lansia,Sedikit,2
4.39,Debit,Philadelphia,ATM,26.0,Student,63.0,1.0,1429.61,Dewasa Muda,Sedikit,2
429.25,Debit,Seattle,Online,29.0,Engineer,107.0,1.0,5019.68,Dewasa Muda,Sedang,0
138.54,Credit,Austin,Branch,60.0,Engineer,93.0,1.0,8274.77,Dewasa,Sedikit,1
33.03,Debit,Washington,Branch,21.0,Student,28.0,1.0,935.8800000000001,Remaja,Sedikit,0
76.39,Debit,Sacramento,Online,30.0,Doctor,80.0,1.0,11584.32,Dewasa Muda,Sedikit,0
25.32,Debit,Oklahoma City,ATM,19.0,Student,25.000000000000004,1.0,1642.34,Remaja,Sedikit,2
330.91,Debit,Kansas City,ATM,36.0,Engineer,28.0,1.0,6481.35,Dewasa Muda,Sedang,3
153.55,Debit,Denver,Online,37.0,Doctor,16.0,1.0,5619.91,Dewasa Muda,Sedikit,1
